DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2017/07/25,6,35,25,20,5,21,38,25
2017/07/26,2,32,26,26,17,23,54,28
2017/07/27,6,33,22,25,26,19,50,26
2017/07/28,6,38,17,20,11,27,50,30
2017/07/29,0,18,5,18,6,14,30,8
2017/07/30,2,8,2,16,4,9,23,11
2017/07/31,3,26,13,22,5,16,39,24
2017/08/01,8,25,13,23,9,23,46,31
2017/08/02,7,34,22,20,10,23,49,34
2017/08/03,6,39,17,27,12,25,46,38
2017/08/04,4,38,27,21,8,29,45,34
2017/08/05,0,7,5,17,5,9,28,16
2017/08/06,2,6,8,11,1,9,14,9
2017/08/07,3,25,12,24,8,19,47,23
2017/08/08,1,29,26,28,24,29,57,26
2017/08/09,2,23,15,20,14,13,65,15
2017/08/10,1,35,23,22,13,15,48,22
2017/08/11,8,31,17,21,9,19,44,21
2017/08/12,0,9,4,19,3,5,20,5
2017/08/13,0,15,7,22,14,12,32,10
2017/08/14,6,17,14,47,34,31,52,24
2017/08/15,1,35,15,52,35,27,56,15
2017/08/16,0,34,10,66,56,30,60,21
2017/08/17,7,28,19,55,34,18,60,20
2017/08/18,4,23,12,66,23,28,63,18
2017/08/19,0,13,9,28,16,12,41,4
2017/08/20,0,13,9,17,9,11,31,5
2017/08/21,2,29,23,31,11,17,51,17
2017/08/22,0,41,28,40,16,15,53,13
2017/08/23,1,34,22,32,20,23,41,12
2017/08/24,3,25,27,16,9,13,37,15
2017/08/25,2,28,29,18,9,14,41,14
2017/08/26,2,30,24,23,15,12,23,9
2017/08/27,1,30,23,16,10,10,23,4
2017/08/28,0,30,25,11,10,5,21,5
2017/08/30,2,24,24,7,9,7,20,4
2017/08/31,5,55,60,17,10,12,48,18
2017/09/01,3,40,50,21,7,17,28,15
2017/09/02,1,16,16,7,3,4,17,8
2017/09/03,0,25,22,17,2,4,46,28
2017/09/04,1,39,24,20,10,9,54,9
2017/09/05,2,62,46,29,18,20,53,24
2017/09/06,2,67,50,17,7,8,41,23
2017/09/07,3,48,56,25,15,8,53,31
2017/09/08,10,52,62,25,8,9,35,16
2017/09/09,1,21,29,11,1,2,12,5
2017/09/10,0,22,38,15,2,4,24,4
2017/09/11,4,53,71,30,12,11,43,10
2017/09/12,12,54,67,25,9,16,43,25
2017/09/13,10,38,37,30,6,21,44,30
2017/09/14,10,71,46,37,11,23,60,24
2017/09/15,6,40,36,42,5,20,46,12
2017/09/16,4,19,12,11,2,14,18,8
2017/09/17,1,18,11,12,1,9,13,10
2017/09/18,4,32,24,26,9,27,46,12
2017/09/19,11,46,44,49,17,37,72,28
2017/09/20,4,54,64,28,12,18,41,17
2017/09/21,9,40,44,21,10,12,39,12
2017/09/22,5,39,41,23,9,8,51,26
2017/09/23,5,19,27,16,3,12,31,16
2017/09/24,1,15,15,15,5,8,25,12
2017/09/25,2,34,26,33,5,19,40,21
2017/09/26,8,33,32,33,7,24,42,24
2017/09/27,2,42,36,30,14,13,41,34
2017/09/28,4,39,39,19,9,13,35,14
2017/09/29,4,37,47,13,6,11,31,16
2017/09/30,1,13,19,5,4,8,19,5
2017/10/01,1,8,7,10,0,7,14,9
2017/10/02,6,29,21,48,5,19,74,15
2017/10/03,10,53,36,55,7,16,75,24
2017/10/04,6,40,25,32,4,15,50,19
2017/10/05,4,49,37,48,14,19,74,28
2017/10/06,1,28,29,41,8,13,64,14
2017/10/07,1,13,13,24,5,15,27,8
2017/10/08,0,5,9,21,6,11,27,11
2017/10/09,2,23,26,24,5,15,34,11
2017/10/10,4,43,32,24,8,13,50,31
2017/10/11,5,26,31,32,10,18,59,31
2017/10/12,3,34,36,28,16,19,50,18
2017/10/13,0,42,38,32,6,6,51,19
2017/10/14,1,15,16,21,2,5,22,8
2017/10/15,0,8,11,19,4,3,25,9
2017/10/16,5,40,37,27,6,22,48,23
2017/10/17,2,42,32,38,14,17,59,23
2017/10/18,1,35,22,25,13,13,56,25
2017/10/19,3,36,36,36,16,17,61,25
2017/10/20,2,39,26,32,12,22,58,22
2017/10/21,0,19,9,25,5,15,25,13
2017/10/22,1,10,15,23,4,3,27,16
2017/10/23,1,25,16,28,6,13,58,12
2017/10/24,2,36,27,27,8,17,52,23
2017/10/25,7,43,29,30,8,23,63,26
2017/10/26,5,34,24,27,12,27,52,30
2017/10/27,5,32,37,30,10,18,43,24
2017/10/28,0,13,8,18,3,10,24,15
2017/10/29,0,5,6,14,4,8,23,19
2017/10/30,5,15,18,15,10,23,27,28
2017/10/31,6,36,17,45,12,34,64,40
2017/11/01,2,38,11,91,10,31,94,27
2017/11/02,4,38,11,46,14,33,58,19
2017/11/03,5,30,17,33,9,25,57,24
2017/11/04,3,13,11,19,3,8,28,7
2017/11/05,0,11,2,14,3,12,24,13
2017/11/06,1,34,11,37,10,27,45,12
2017/11/07,4,28,19,42,11,23,53,27
2017/11/08,4,32,17,17,14,19,43,47
2017/11/09,3,35,18,29,14,30,46,32
2017/11/10,5,25,10,40,20,24,52,40
2017/11/11,0,8,4,12,6,14,34,18
2017/11/12,1,13,6,23,6,4,28,20
2017/11/13,4,31,22,26,13,21,38,18
2017/11/14,6,42,25,23,15,17,45,30
2017/11/15,1,24,16,23,11,19,26,20
2017/11/16,0,36,20,24,11,21,39,22
2017/11/17,2,43,31,20,8,22,62,21
2017/11/18,2,15,8,9,3,10,23,13
2017/11/19,0,9,6,12,2,0,23,13
2017/11/20,1,29,16,22,7,18,36,15
2017/11/21,1,30,16,37,10,19,48,14
2017/11/22,6,44,14,25,3,17,53,14
2017/11/23,0,25,16,18,5,16,32,7
2017/11/24,2,20,17,28,3,26,42,9
2017/11/25,2,16,3,25,3,11,34,4
2017/11/26,1,23,5,27,7,9,31,9
2017/11/27,2,23,16,34,14,16,43,19
2017/11/28,3,33,19,26,17,19,51,20
2017/11/29,2,35,16,23,10,19,42,17
2017/11/30,1,26,22,27,16,18,55,28
2017/12/01,4,28,14,27,13,28,45,24
2017/12/02,1,16,8,15,6,13,31,26
2017/12/03,0,16,4,17,6,6,24,13
2017/12/04,2,37,10,19,11,25,27,30
2017/12/05,0,31,18,21,14,21,45,28
2017/12/06,4,24,22,25,14,20,42,27
2017/12/07,6,35,24,25,11,18,36,23
2017/12/08,18,29,24,23,4,13,35,34
2017/12/09,2,14,12,13,3,7,17,15
2017/12/10,0,17,11,10,2,5,25,13
2017/12/11,2,19,13,24,10,6,29,23
2017/12/12,5,28,24,23,16,16,39,40
2017/12/13,2,27,18,35,13,10,41,52
2017/12/14,2,25,10,29,9,12,51,32
2017/12/15,2,24,12,19,11,19,31,39
2017/12/16,0,9,4,9,4,5,12,5
2017/12/17,0,17,9,12,4,8,24,12
2017/12/18,2,42,14,23,6,10,28,21
2017/12/19,4,29,20,18,8,15,38,18
2017/12/20,8,29,19,13,9,13,38,28
2017/12/21,2,34,23,16,2,16,39,23
2017/12/22,2,16,8,22,9,13,28,24
2017/12/23,2,15,10,14,7,9,23,6
2017/12/24,0,11,6,8,1,6,18,7
2017/12/25,0,9,8,13,2,11,13,4
2017/12/26,0,11,8,10,4,9,20,9
2017/12/27,3,13,8,20,4,21,27,11
2017/12/28,2,26,16,21,6,20,31,16
2017/12/29,1,17,10,11,4,12,18,15
2017/12/30,1,7,14,14,4,11,14,9
2017/12/31,1,11,6,8,4,4,21,6
2018/01/01,0,14,5,14,5,9,15,5
2018/01/02,2,15,14,21,8,13,31,25
2018/01/03,2,25,17,19,4,12,47,26
2018/01/04,5,31,44,19,12,10,52,37
2018/01/05,7,29,23,21,9,18,33,28
2018/01/06,0,12,8,3,0,10,12,9
2018/01/07,1,13,7,8,3,6,22,8
2018/01/08,3,40,14,19,22,13,41,29
2018/01/09,3,44,20,23,9,16,38,20
2018/01/10,4,57,36,27,16,20,45,40
2018/01/11,3,53,29,23,11,24,46,29
2018/01/12,2,61,28,26,25,14,43,25
2018/01/13,0,21,7,10,17,13,19,12
2018/01/14,0,29,7,13,12,9,15,7
2018/01/15,1,36,17,17,15,9,32,10
2018/01/16,1,71,22,13,21,21,39,27
2018/01/17,3,51,19,26,13,18,52,19
2018/01/18,5,53,22,29,15,18,41,20
2018/01/19,1,47,14,28,11,17,39,24
2018/01/20,0,31,10,17,5,11,33,15
2018/01/21,0,25,8,17,4,6,26,11
2018/01/22,11,155,72,87,38,54,138,82
2018/01/23,2,119,45,48,34,52,91,71
2018/01/24,3,68,26,44,11,32,67,61
2018/01/25,0,84,33,32,20,31,71,46
2018/01/26,3,74,34,40,18,47,61,48
2018/01/27,1,20,11,11,6,25,33,28
2018/01/28,1,30,12,21,7,17,37,18
2018/01/29,9,75,20,36,22,37,72,44
2018/01/30,4,62,22,30,11,29,72,57
2018/01/31,3,96,26,48,18,35,72,44
2018/02/01,0,47,25,30,12,26,60,52
2018/02/02,1,50,25,34,21,33,60,44
2018/02/03,3,22,11,26,11,22,34,31
2018/02/04,2,24,11,14,3,13,26,11
2018/02/05,4,51,29,38,12,21,49,28
2018/02/06,1,73,24,35,19,32,64,38
2018/02/07,5,69,39,35,15,41,74,42
2018/02/08,10,53,19,31,30,27,69,44
2018/02/09,1,62,19,38,25,21,62,30
2018/02/10,2,21,13,23,11,13,36,21
2018/02/11,0,10,4,8,5,14,21,3
2018/02/12,2,60,19,37,22,24,76,25
2018/02/13,3,71,39,40,16,41,84,40
2018/02/14,1,74,25,23,32,26,39,51
2018/02/15,8,35,19,47,6,25,78,34
2018/02/16,7,37,14,42,10,28,72,31
2018/02/17,1,29,19,14,6,19,28,22
2018/02/18,2,18,7,22,6,12,34,18
2018/02/19,1,22,14,34,6,14,54,19
2018/02/20,2,45,22,51,7,23,85,32
2018/02/21,3,46,17,34,10,14,60,33
2018/02/22,3,53,20,51,13,28,84,28
2018/02/23,1,56,19,49,18,24,91,25
2018/02/24,1,20,8,28,4,16,42,21
2018/02/25,2,15,7,17,2,6,34,10
2018/02/26,2,36,14,18,7,20,43,17
2018/02/27,5,42,20,34,26,31,79,23
2018/02/28,6,38,19,39,13,26,68,39
2018/03/01,3,45,20,38,14,23,80,25
2018/03/02,1,37,27,31,14,32,77,31
2018/03/03,0,22,12,12,1,11,37,10
2018/03/04,1,11,5,16,3,8,32,16
2018/03/05,1,32,10,30,18,18,54,36
2018/03/06,4,30,17,24,9,18,53,42
2018/03/07,2,43,15,35,13,24,62,33
2018/03/08,5,44,27,21,18,18,60,35
2018/03/09,3,37,20,28,9,11,62,24
2018/03/10,1,21,4,15,6,6,22,16
2018/03/11,3,11,3,11,2,14,27,20
2018/03/12,2,33,13,26,12,22,54,38
2018/03/13,9,34,21,33,16,42,73,36
2018/03/14,5,29,13,34,6,17,61,45
2018/03/15,2,42,18,24,14,27,62,25
2018/03/16,5,25,15,14,9,24,51,26
2018/03/17,1,12,9,5,3,5,30,23
2018/03/18,3,16,7,11,3,11,23,24
2018/03/19,3,23,22,23,8,24,51,41
2018/03/20,2,32,26,33,9,20,54,34
2018/03/21,6,24,18,37,7,22,66,51
2018/03/22,2,40,19,30,6,18,61,43
2018/03/23,6,38,15,34,6,13,72,31
2018/03/24,0,34,5,38,4,8,64,16
2018/03/25,4,19,11,21,3,12,40,24
2018/03/26,1,35,16,27,5,15,69,34
2018/03/27,5,32,14,25,14,22,64,35
2018/03/28,3,46,17,22,14,19,50,45
2018/03/29,1,34,20,19,8,23,53,28
2018/03/30,5,51,17,44,10,35,74,42
2018/03/31,1,30,9,24,4,10,38,7
2018/04/01,1,16,7,12,6,6,32,5
2018/04/02,4,33,11,23,7,21,44,24
2018/04/03,1,42,18,21,9,26,57,32
2018/04/04,3,36,18,15,11,23,58,31
2018/04/05,7,46,18,18,8,26,39,39
2018/04/06,3,33,20,23,11,24,51,36
2018/04/07,1,12,4,10,3,10,21,10
2018/04/08,0,22,5,25,2,10,36,9
2018/04/09,1,39,10,24,15,16,56,33
2018/04/10,3,38,24,25,12,28,56,39
2018/04/11,2,59,17,25,5,23,60,33
2018/04/12,6,37,24,25,5,18,55,24
2018/04/13,3,37,12,30,7,45,51,31
2018/04/14,0,17,11,21,5,12,64,10
2018/04/15,0,8,7,11,8,17,36,13
2018/04/16,2,33,14,20,12,27,52,27
2018/04/17,5,37,19,15,9,22,51,15
2018/04/18,1,47,18,31,12,26,64,26
2018/04/19,3,38,17,26,14,33,46,28
2018/04/20,5,26,16,28,4,29,50,21
2018/04/21,3,13,13,10,8,14,25,17
2018/04/22,1,18,10,17,0,9,37,13
2018/04/23,2,31,16,26,9,15,51,14
2018/04/24,3,33,15,31,12,30,57,22
2018/04/25,3,38,18,30,14,32,61,23
2018/04/26,3,34,18,25,9,28,53,31
2018/04/27,2,24,12,19,10,24,54,24
2018/04/28,5,11,5,10,6,10,31,8
2018/04/29,1,10,2,11,5,7,25,11
2018/04/30,1,32,22,24,10,15,49,19
2018/05/01,5,27,23,17,11,24,60,26
2018/05/02,0,36,30,36,10,29,55,34
2018/05/03,1,43,21,20,9,28,48,25
2018/05/04,2,41,27,23,16,25,63,18
2018/05/05,0,23,16,11,5,10,26,12
2018/05/06,1,9,8,14,3,6,18,19
2018/05/07,2,36,24,23,10,22,36,28
2018/05/08,3,35,28,31,11,22,71,34
2018/05/09,2,33,18,35,10,30,64,42
2018/05/10,2,45,18,18,13,22,68,36
2018/05/11,3,46,22,22,16,27,61,24
2018/05/12,0,15,6,10,10,13,23,15
2018/05/13,1,16,7,10,2,4,24,1
2018/05/14,1,28,11,25,6,15,47,24
2018/05/15,3,31,19,21,12,22,54,17
2018/05/16,3,31,19,23,9,16,52,36
2018/05/17,2,29,25,23,10,14,37,24
2018/05/18,4,39,15,30,11,32,67,23
2018/05/19,1,25,6,28,8,20,35,8
2018/05/20,2,6,12,8,3,9,16,16
2018/05/21,4,30,26,25,13,32,58,41
2018/05/22,6,47,28,29,13,33,51,32
2018/05/23,5,43,19,29,20,21,52,43
2018/05/24,4,36,26,28,18,21,42,27
2018/05/25,3,39,17,29,20,25,38,29
2018/05/26,0,14,12,8,7,4,23,3
2018/05/27,1,15,6,12,7,12,23,12
2018/05/28,0,10,18,10,6,9,17,12
2018/05/29,0,31,18,32,24,18,48,31
2018/05/30,1,56,30,50,35,50,84,49
2018/05/31,4,36,18,23,25,28,59,36
2018/06/01,2,30,16,27,17,28,51,23
2018/06/02,1,12,10,10,7,9,14,10
2018/06/03,1,19,11,7,6,11,26,10
2018/06/04,1,98,57,48,24,48,94,44
2018/06/05,2,40,32,30,15,31,49,33
2018/06/06,1,42,21,19,12,26,41,31
2018/06/07,5,38,32,22,7,16,45,35
2018/06/08,1,39,20,25,10,29,48,14
2018/06/09,1,17,13,12,7,15,26,15
2018/06/10,3,25,16,7,3,8,34,19
2018/06/11,4,33,9,19,13,14,47,20
2018/06/12,5,23,23,22,12,18,51,38
2018/06/13,3,37,18,17,12,24,36,30
2018/06/14,2,43,26,22,20,24,41,32
2018/06/15,0,48,12,20,13,28,47,31
2018/06/16,0,22,4,15,5,11,24,8
2018/06/17,0,19,5,14,2,13,26,11
2018/06/18,2,56,16,22,3,27,36,16
2018/06/19,1,71,27,22,16,39,57,22
2018/06/20,4,74,24,27,12,26,45,31
2018/06/21,0,72,19,12,12,28,41,19
2018/06/22,1,64,21,17,20,33,44,20
2018/06/23,0,25,4,9,9,12,13,18
2018/06/24,1,24,10,5,5,17,19,19
2018/06/25,1,40,15,13,12,17,33,33
2018/06/26,1,61,21,40,34,36,74,29
2018/06/27,2,68,22,48,32,29,65,51
2018/06/28,1,61,26,39,14,31,69,32
2018/06/29,0,57,27,30,26,32,64,27
2018/06/30,0,29,10,16,12,11,18,10
2018/07/01,0,24,14,18,4,15,27,18
2018/07/02,1,45,18,32,11,37,51,36
2018/07/03,0,50,31,27,17,37,36,26
2018/07/04,0,38,28,23,14,21,38,18
2018/07/05,3,41,26,23,13,23,43,25
2018/07/06,0,38,21,31,10,24,52,10
2018/07/07,0,23,15,15,4,13,25,11
2018/07/08,1,13,9,14,1,5,21,6
2018/07/09,0,34,21,20,12,14,34,15
2018/07/10,4,42,25,27,19,22,50,17
2018/07/11,2,36,21,22,10,23,52,16
2018/07/12,1,37,21,26,21,36,68,20
2018/07/13,5,54,26,31,9,33,41,41
2018/07/14,7,24,9,19,7,13,30,22
2018/07/15,5,4,3,11,2,2,15,11
2018/07/16,13,32,17,23,10,22,55,43
2018/07/17,22,46,54,34,15,23,81,86
2018/07/18,12,26,18,19,13,21,40,50
2018/07/19,12,50,21,33,13,40,53,54
2018/07/20,9,33,34,30,11,28,69,41
2018/07/21,2,15,8,17,2,3,23,19
2018/07/22,6,17,10,13,3,7,32,17
2018/07/23,5,38,21,31,12,15,50,16
2018/07/24,1,53,34,28,24,28,50,35
2018/07/25,1,33,18,27,10,23,55,33
2018/07/26,1,56,22,30,19,28,68,30
2018/07/27,5,36,24,21,10,21,64,54
2018/07/28,5,21,8,14,6,11,25,19
2018/07/29,1,13,9,14,2,9,29,15
2018/07/30,4,41,20,26,11,22,45,23
2018/07/31,7,51,35,25,10,34,55,38
2018/08/01,4,24,14,23,14,20,52,28
2018/08/02,6,40,26,32,4,23,45,30
2018/08/03,6,47,24,41,10,24,78,28
2018/08/04,0,16,14,8,8,14,17,11
2018/08/05,0,14,13,21,6,14,30,16
2018/08/06,4,35,18,19,9,18,27,20
2018/08/07,1,37,32,23,20,30,54,38
2018/08/08,3,47,29,22,13,32,57,53
2018/08/09,2,45,26,36,15,35,59,33
2018/08/10,1,30,27,17,14,20,42,18
2018/08/11,1,12,15,16,8,12,25,16
2018/08/12,0,18,10,13,8,9,18,3
2018/08/13,0,25,18,27,6,16,46,10
2018/08/14,4,48,27,30,28,37,52,34
2018/08/15,4,48,20,28,20,23,47,28
2018/08/16,0,48,28,26,7,36,53,24
2018/08/17,8,41,21,20,7,25,40,18
2018/08/18,3,18,9,17,5,9,22,17
2018/08/19,2,10,8,10,5,11,19,11
2018/08/20,1,41,21,20,5,33,56,31
2018/08/21,6,45,32,23,7,32,52,38
2018/08/22,6,37,26,22,8,58,47,61
2018/08/23,7,28,32,24,10,19,35,25
2018/08/24,3,52,33,25,8,30,45,38
2018/08/25,0,18,13,8,5,11,21,11
2018/08/26,0,24,8,19,8,6,27,21
2018/08/27,1,18,6,17,8,20,46,28
2018/08/28,1,45,18,38,15,28,46,32
2018/08/29,2,39,24,34,14,21,60,36
2018/08/30,2,33,16,31,23,31,50,24
2018/08/31,2,21,13,21,2,17,34,22
2018/09/01,3,18,4,10,8,12,30,15
2018/09/02,0,16,8,13,7,11,24,9
2018/09/03,0,21,11,22,8,20,33,10
2018/09/04,3,34,18,29,14,24,47,29
2018/09/05,3,28,20,25,7,33,42,28
2018/09/06,3,30,24,37,19,28,47,13
2018/09/07,6,51,28,41,15,31,55,37
2018/09/08,2,9,6,12,2,10,18,9
2018/09/09,0,14,14,10,1,5,24,10
2018/09/10,0,25,15,19,3,15,31,16
2018/09/11,0,28,27,30,4,23,37,23
2018/09/12,2,47,33,22,18,13,42,21
2018/09/13,3,40,37,23,8,16,46,15
2018/09/14,0,26,40,13,10,11,25,12
2018/09/15,1,23,22,4,4,6,14,8
2018/09/16,0,22,21,8,4,7,19,17
2018/09/17,0,28,24,11,7,17,31,19
2018/09/18,4,47,24,25,16,15,66,19
2018/09/19,2,30,41,20,10,24,36,25
2018/09/20,7,36,18,16,6,28,37,16
2018/09/21,9,27,20,19,8,24,34,14
2018/09/22,2,17,8,20,5,19,29,18
2018/09/23,1,15,10,17,4,8,25,6
2018/09/24,1,25,13,17,6,13,27,22
2018/09/25,0,40,16,35,14,21,44,21
2018/09/26,5,36,25,26,14,23,44,33
2018/09/27,2,14,11,5,6,6,13,6
2015/02/18,2,10,9,12,0,7,13,2
2015/02/19,9,59,53,73,15,32,76,13
2015/02/20,3,44,40,58,14,34,83,18
2015/02/21,0,27,17,42,4,25,57,10
2015/02/22,3,18,12,18,10,16,39,7
2015/02/23,12,52,32,49,9,28,71,14
2015/02/24,5,65,48,68,5,29,73,16
2015/02/25,8,66,41,58,6,51,83,23
2015/02/26,14,59,52,73,15,41,82,13
2015/02/27,3,35,31,47,12,33,62,11
2015/02/28,0,28,11,45,8,20,48,11
2015/03/01,2,28,6,37,5,27,42,18
2015/03/02,10,63,58,68,7,30,58,26
2015/03/03,13,56,60,57,12,65,82,18
2015/03/04,6,61,38,58,21,39,66,10
2015/03/05,3,60,44,57,24,43,74,14
2015/03/06,3,50,33,35,16,24,54,15
2015/03/07,1,21,8,29,18,21,38,7
2015/03/08,1,24,9,31,15,21,51,8
2015/03/09,4,50,44,51,19,35,61,4
2015/03/10,8,52,34,68,19,41,78,20
2015/03/11,7,41,30,42,22,36,65,10
2015/03/12,4,61,43,56,18,33,77,7
2015/03/13,7,53,37,41,17,37,80,15
2015/03/14,2,23,23,17,5,16,40,9
2015/03/15,1,18,12,25,9,18,37,12
2015/03/16,5,49,46,61,17,43,76,27
2015/03/17,5,43,34,50,16,33,73,18
2015/03/18,8,44,44,54,15,32,79,27
2015/03/19,11,56,37,72,17,33,81,21
2015/03/20,3,49,28,57,12,34,82,21
2015/03/21,1,21,9,30,11,21,39,3
2015/03/22,2,22,11,39,10,17,66,11
2015/03/23,8,61,35,49,18,34,67,14
2015/03/24,7,63,31,40,11,31,52,11
2015/03/25,5,52,47,48,17,32,65,18
2015/03/26,3,58,55,77,15,34,98,21
2015/03/27,2,38,34,60,16,26,67,20
2015/03/28,5,27,12,40,6,20,51,8
2015/03/29,2,15,5,27,3,12,42,11
2015/03/30,9,46,50,57,23,32,83,18
2015/03/31,8,45,47,62,11,33,83,24
2015/04/01,5,39,33,65,13,36,76,27
2015/04/02,5,56,52,58,23,27,77,7
2015/04/03,2,47,21,49,8,24,81,12
2015/04/04,2,26,13,28,7,32,45,6
2015/04/05,0,21,7,19,8,14,31,4
2015/04/06,1,41,24,52,9,23,69,13
2015/04/07,8,53,33,59,15,35,89,22
2015/04/08,7,46,40,45,20,55,90,20
2015/04/09,7,44,48,52,23,59,79,18
2015/04/10,2,47,39,56,14,38,80,11
2015/04/11,1,28,12,39,6,27,42,5
2015/04/12,1,13,7,35,5,20,50,16
2015/04/13,6,55,37,43,6,26,82,20
2015/04/14,9,84,62,92,19,56,124,26
2015/04/15,2,73,52,64,14,39,88,24
2015/04/16,4,57,37,59,9,53,94,25
2015/04/17,3,45,23,53,15,40,74,15
2015/04/18,0,24,10,23,10,29,37,11
2015/04/19,0,29,11,27,4,22,55,10
2015/04/20,9,78,54,65,21,58,110,27
2015/04/21,6,81,50,73,23,73,101,21
2015/04/22,10,70,67,74,18,48,89,20
2015/04/23,13,76,81,67,11,45,89,15
2015/04/24,7,68,56,66,23,51,103,32
2015/04/25,1,37,26,22,5,16,29,5
2015/04/26,2,41,47,19,8,16,32,9
2015/04/27,10,74,105,66,14,25,67,13
2015/04/28,11,96,86,81,26,40,86,20
2015/04/29,4,91,91,65,14,33,66,18
2015/04/30,6,103,70,100,11,46,85,21
2015/05/01,3,60,53,35,9,41,54,22
2015/05/02,2,20,19,13,4,24,34,6
2015/05/03,0,17,15,26,1,21,46,7
2015/05/04,7,73,52,72,25,38,95,22
2015/05/05,9,97,79,74,8,38,81,17
2015/05/06,6,80,70,92,9,37,90,25
2015/05/07,8,95,101,107,17,47,94,24
2015/05/08,5,60,43,64,11,32,65,32
2015/05/09,1,13,15,23,4,20,38,9
2015/05/10,1,28,22,33,10,14,44,10
2015/05/11,6,90,77,83,9,35,81,13
2015/05/12,5,70,70,60,12,41,73,7
2015/05/13,5,53,51,72,15,20,69,10
2015/05/14,10,79,79,78,15,37,80,16
2015/05/15,4,65,48,53,9,34,75,15
2015/05/16,1,22,8,27,5,21,36,4
2015/05/17,2,19,8,45,6,21,54,7
2015/05/18,8,55,46,60,14,36,87,7
2015/05/19,8,69,47,65,17,42,96,21
2015/05/20,7,70,54,56,27,38,111,12
2015/05/21,9,68,74,57,17,44,87,15
2015/05/22,4,59,31,59,21,38,89,20
2015/05/23,2,25,12,34,14,21,45,10
2015/05/24,1,17,13,31,6,7,47,13
2015/05/25,2,40,33,36,9,19,71,11
2015/05/26,9,78,66,45,9,16,75,17
2015/05/27,5,65,66,65,13,44,72,23
2015/05/28,9,63,49,56,12,24,65,25
2015/05/29,8,56,45,54,19,33,80,24
2015/05/30,0,16,13,26,7,22,45,8
2015/05/31,2,16,5,32,4,21,44,5
2015/06/01,7,52,64,67,9,33,74,16
2015/06/02,6,64,49,48,2,20,73,11
2015/06/03,7,75,45,41,19,36,63,18
2015/06/04,5,58,38,55,12,26,69,20
2015/06/05,8,53,42,39,9,23,59,13
2015/06/06,1,28,14,16,5,17,48,9
2015/06/07,2,21,12,15,3,11,36,14
2015/06/08,11,43,33,40,5,29,62,26
2015/06/09,9,59,40,46,14,38,81,14
2015/06/10,7,50,56,49,16,33,64,14
2015/06/11,14,55,67,51,12,35,68,22
2015/06/12,2,38,42,42,14,42,68,13
2015/06/13,4,12,4,18,6,14,36,10
2015/06/14,1,16,17,20,9,20,36,10
2015/06/15,3,61,47,61,10,36,64,18
2015/06/16,8,65,52,72,9,28,74,23
2015/06/17,7,53,41,48,17,32,72,27
2015/06/18,2,62,56,74,15,48,84,27
2015/06/19,5,57,44,57,34,42,83,14
2015/06/20,1,13,17,20,11,23,33,5
2015/06/21,1,17,4,22,15,17,39,7
2015/06/22,8,53,36,60,29,36,87,20
2015/06/23,8,86,58,74,31,46,86,16
2015/06/24,7,56,52,68,27,45,80,16
2015/06/25,1,71,48,62,14,38,98,13
2015/06/26,3,65,38,84,40,38,107,10
2015/06/27,3,22,6,34,13,19,39,10
2015/06/28,0,21,12,31,13,22,42,8
2015/06/29,0,50,50,71,18,37,63,17
2015/06/30,4,75,53,75,30,41,91,32
2015/07/01,3,73,52,64,23,31,62,19
2015/07/02,4,75,58,56,20,39,80,16
2015/07/03,4,52,36,38,25,34,76,17
2015/07/04,1,25,17,25,8,16,26,10
2015/07/05,0,28,13,23,5,8,35,11
2015/07/06,4,62,37,73,19,41,72,25
2015/07/07,6,60,50,61,20,49,69,21
2015/07/08,9,75,48,59,16,60,74,20
2015/07/09,8,83,62,73,20,46,99,26
2015/07/10,10,52,39,74,22,33,84,21
2015/07/11,1,20,16,31,7,33,58,13
2015/07/12,2,36,11,25,9,37,38,15
2015/07/13,5,57,45,51,14,48,56,23
2015/07/14,0,58,47,44,14,47,63,23
2015/07/15,6,63,54,42,10,49,67,15
2015/07/16,2,57,37,68,9,48,88,26
2015/07/17,5,44,27,61,18,53,84,25
2015/07/18,2,26,17,33,1,19,52,5
2015/07/19,0,30,7,34,18,13,59,9
2015/07/20,10,55,40,60,12,36,92,27
2015/07/21,4,65,43,58,13,43,88,35
2015/07/22,4,53,23,48,17,41,78,17
2015/07/23,7,66,26,62,23,51,80,12
2015/07/24,7,34,28,62,10,49,70,18
2015/07/25,1,20,13,50,7,34,50,13
2015/07/26,0,19,4,56,13,24,62,25
2015/07/27,5,53,38,66,14,44,85,16
2015/07/28,6,44,29,49,11,47,75,27
2015/07/29,7,61,44,36,9,31,61,10
2015/07/30,6,56,36,55,11,39,66,18
2015/07/31,5,51,40,45,16,35,69,19
2015/08/01,6,36,22,41,1,16,47,5
2015/08/02,0,21,14,26,10,13,34,17
2015/08/03,2,36,53,39,12,28,57,22
2015/08/04,4,70,53,48,20,49,80,23
2015/08/05,9,84,46,46,12,48,69,27
2015/08/06,5,70,46,36,21,38,68,30
2015/08/07,7,60,27,44,9,35,62,32
2015/08/08,0,37,20,32,4,26,47,13
2015/08/09,1,44,13,23,8,15,33,11
2015/08/10,4,49,44,29,8,31,54,26
